,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
psi[90],-0.2959,0.1615,-0.5505,-0.0213,0.002,0.0014,6668.3843,5329.8286,1.0003
psi[91],-0.1415,0.1539,-0.3851,0.122,0.0019,0.0015,6614.2632,5534.3867,1.0001
psi[92],-0.0136,0.1695,-0.2915,0.2659,0.0021,0.0019,6764.0847,5877.214,1.0
psi[93],0.3457,0.1706,0.0668,0.6252,0.0022,0.0015,6266.1881,5635.3952,1.0007
psi[94],-0.6465,0.1617,-0.9177,-0.3834,0.0019,0.0014,7182.2021,5550.9304,0.9999
psi[95],0.2846,0.1718,-0.0037,0.559,0.0021,0.0016,6617.4659,5026.8643,1.0003
psi[96],-0.4386,0.17,-0.7187,-0.1652,0.0021,0.0015,6563.9858,5209.0977,1.0002
psi[97],0.1269,0.1534,-0.1317,0.3684,0.0018,0.0014,7185.4674,6005.6881,1.0012
psi[98],-0.2849,0.1541,-0.5479,-0.0436,0.002,0.0015,6089.8646,5154.4281,1.0001
psi[99],-0.1845,0.1535,-0.4317,0.074,0.0019,0.0015,6589.6944,5491.2572,1.0009
psi[100],-0.8464,0.1642,-1.1213,-0.5822,0.0022,0.0016,5434.087,5669.7388,1.0001
psi[101],-0.15,0.1669,-0.4251,0.119,0.0019,0.0016,7672.3439,5913.7353,1.0001
psi[102],0.6814,0.1672,0.4041,0.9545,0.0021,0.0015,6338.4576,5345.8648,1.0005
psi[103],0.1298,0.1598,-0.1254,0.3936,0.002,0.0017,6486.3388,5702.5004,1.0006
psi[104],1.5232,0.2234,1.142,1.874,0.0028,0.002,6682.3408,4315.6458,1.0009
psi[105],0.4654,0.1789,0.1671,0.7483,0.002,0.0015,8249.8687,5586.5153,1.0005
psi[106],-0.3754,0.1712,-0.6609,-0.098,0.002,0.0015,7101.9252,6053.115,0.9998
psi[107],0.0026,0.1681,-0.2562,0.2982,0.0021,0.002,6606.4904,5473.9231,1.0006
psi[108],0.0535,0.1509,-0.2024,0.2928,0.0021,0.0017,5199.9363,5657.2346,1.0006
psi[109],-0.1668,0.1595,-0.4518,0.0767,0.0019,0.0016,6699.659,5552.7275,1.0005
psi[110],-0.1567,0.1907,-0.4801,0.1485,0.0024,0.0019,6403.9624,5363.9088,1.0005
psi[111],1.3799,0.2093,1.042,1.7229,0.0028,0.002,5769.6144,5606.3771,1.0016
psi[112],0.3282,0.1639,0.0574,0.5916,0.0023,0.0016,5184.0324,5701.451,1.0015
psi[113],-0.0553,0.1485,-0.2907,0.1975,0.0017,0.0016,7778.1746,6049.506,1.0002
psi[114],0.462,0.1663,0.1769,0.7218,0.0021,0.0015,6481.6269,6135.8294,1.0001
psi[115],1.0032,0.1844,0.6998,1.3045,0.0023,0.0016,6754.3844,5936.4254,1.0002
psi[116],0.9506,0.1921,0.6319,1.2648,0.0023,0.0016,7294.8404,5562.545,1.0003
psi[117],-0.1705,0.1605,-0.4272,0.1018,0.002,0.0016,6575.9195,5444.7631,0.9999
psi[118],-0.0254,0.1633,-0.2814,0.2523,0.002,0.002,6566.2302,4637.5253,1.0001
psi[119],0.0176,0.1561,-0.2373,0.2696,0.0019,0.0019,6959.8198,5598.8348,1.0
psi[120],0.0801,0.1516,-0.1774,0.32,0.0017,0.0016,7812.8516,5572.0066,1.0004
psi[121],0.8377,0.1738,0.5473,1.1177,0.0023,0.0016,5880.3728,5486.4553,1.0004
psi[122],-0.44,0.1545,-0.6895,-0.1812,0.0019,0.0014,6764.0982,5344.7798,1.0005
psi[123],-0.0765,0.1668,-0.3384,0.2052,0.0019,0.0017,7377.4247,6152.8771,1.0008
psi[124],0.0716,0.1708,-0.2105,0.3526,0.002,0.0018,7101.0248,5926.8322,1.0003
psi[125],0.1394,0.1571,-0.119,0.3909,0.0018,0.0015,7301.9058,5502.0744,1.0002
psi[126],0.3825,0.1518,0.1381,0.6359,0.0018,0.0014,6769.5957,5399.4549,1.0001
psi[127],0.8406,0.1869,0.5293,1.1391,0.0023,0.0017,6656.9233,5503.6072,0.9998
psi[128],-0.3154,0.1644,-0.5666,-0.0318,0.0019,0.0014,7385.5221,5716.431,1.0003
psi[129],-1.2297,0.1906,-1.5391,-0.9145,0.0024,0.0018,6188.2471,5681.7224,1.0001
psi[130],-1.3399,0.1971,-1.6567,-1.0073,0.0023,0.0016,7292.8992,4970.6742,1.0006
psi[131],0.4865,0.1701,0.212,0.7733,0.0021,0.0015,6692.5685,5682.5636,1.0002
psi[132],-0.5978,0.1595,-0.8659,-0.3416,0.0019,0.0014,6744.0708,5489.4433,1.0003
psi[133],-0.3301,0.1578,-0.5775,-0.0578,0.002,0.0015,6290.9335,5313.5157,1.0
kmu[0],-3.4741,0.2092,-3.818,-3.1285,0.0029,0.0021,5176.7085,5464.4113,1.0008
kmu[1],-1.4515,0.202,-1.7936,-1.1355,0.0029,0.0021,4866.8731,5173.8714,1.0005
kmu[2],-0.0525,0.2072,-0.3925,0.2812,0.0028,0.0022,5576.7593,5219.2074,1.0
kmu[3],1.8601,0.2075,1.5104,2.1962,0.003,0.0021,4882.6175,5432.5144,1.0001
delta[0],1.4089,0.3188,0.9028,1.9452,0.0037,0.0026,7324.8585,5367.3277,1.0003
delta[1],2.0695,0.3594,1.4867,2.659,0.0049,0.0035,5335.2529,5885.8012,1.0
delta[2],1.8152,0.3364,1.2738,2.3672,0.0043,0.003,6175.369,5341.3155,1.0005
delta[3],0.515,0.1615,0.2507,0.7687,0.0016,0.0012,9746.9428,5553.714,1.0003
delta[4],2.3651,0.3892,1.7387,3.0049,0.0056,0.004,4894.2344,5701.3878,1.0003
delta[5],0.8113,0.2444,0.4174,1.2048,0.0024,0.0017,9988.9408,5746.8084,1.0001
delta[6],1.729,0.3432,1.1211,2.2482,0.0043,0.003,6290.641,4900.0846,1.0003
delta[7],0.9497,0.2623,0.513,1.3584,0.0026,0.0018,9813.8342,6006.6336,1.0006
delta[8],2.0133,0.3505,1.4151,2.5651,0.0046,0.0032,5788.2689,5186.0019,1.0008
delta[9],1.6807,0.3497,1.1029,2.2525,0.0044,0.0031,6346.5793,4892.4412,1.0004
delta[10],1.5589,0.3087,1.029,2.0342,0.0036,0.0026,7088.8026,5664.9555,0.9999
delta[11],2.1351,0.364,1.5109,2.7076,0.0047,0.0033,5828.977,5627.7583,1.0015
delta[12],1.0123,0.2885,0.5218,1.457,0.0029,0.002,9484.3929,5186.257,1.0002
delta[13],0.8209,0.2326,0.4353,1.1855,0.0022,0.0016,10292.1964,5883.8613,1.0001
delta[14],1.7335,0.3341,1.2149,2.3104,0.004,0.0028,7016.535,5069.7287,1.0001
delta[15],0.937,0.2775,0.4463,1.3519,0.0029,0.0021,8602.2118,5284.5469,1.0001
delta[16],1.6225,0.3248,1.0904,2.1525,0.004,0.0028,6447.2111,4731.7347,1.0005
delta[17],0.752,0.2114,0.3944,1.0756,0.0023,0.0017,7849.1338,4956.7074,0.9998
delta[18],1.7403,0.3494,1.1541,2.3029,0.0043,0.0031,6446.3868,5500.4708,1.0
delta[19],1.9616,0.3575,1.353,2.5235,0.0047,0.0033,5786.0598,5040.1793,1.0009
delta[20],1.2928,0.3008,0.8015,1.7772,0.0033,0.0024,7937.2769,5757.9097,1.0006
delta[21],2.8734,0.4287,2.1604,3.5533,0.006,0.0043,5118.3524,5803.0384,1.0001
delta[22],0.6027,0.191,0.2913,0.9016,0.0017,0.0012,11686.5184,5581.6169,1.0011
delta[23],1.0059,0.2666,0.5611,1.427,0.0028,0.002,8615.5062,5153.9707,1.0001
delta[24],0.9948,0.2787,0.5238,1.4305,0.0026,0.0019,10584.1201,5615.8124,1.001
delta[25],1.6753,0.3458,1.111,2.248,0.0041,0.0029,6959.6706,5502.2568,1.0004
delta[26],1.9103,0.3459,1.3296,2.4593,0.0045,0.0032,5970.954,5366.4875,1.0005
delta[27],1.4408,0.3126,0.9307,1.9582,0.0037,0.0026,7208.9388,5269.6944,1.0003
delta[28],0.8902,0.2503,0.4737,1.2986,0.0025,0.0018,9456.4874,5495.7182,1.0006
delta[29],3.4467,0.5004,2.6666,4.2994,0.0078,0.0055,4170.6436,5384.6818,1.0007
delta[30],0.6447,0.1961,0.3365,0.9652,0.0018,0.0013,11111.1234,5143.4657,1.0003
delta[31],2.6247,0.4148,1.9472,3.2953,0.0056,0.004,5441.6453,5541.7658,1.0007
delta[32],1.5056,0.3364,0.9729,2.066,0.0039,0.0028,7163.4049,5387.1284,1.0008
delta[33],0.8152,0.2292,0.4451,1.1911,0.0023,0.0016,9414.2172,5240.823,1.0001
delta[34],3.224,0.4744,2.4707,4.0102,0.0073,0.0052,4247.5092,5888.9194,1.0002
delta[35],1.1853,0.2902,0.7184,1.6594,0.0032,0.0023,7744.8069,4861.4978,1.0007
delta[36],0.7469,0.2106,0.393,1.0727,0.0021,0.0015,9763.828,5681.8355,1.0014
delta[37],1.6338,0.3521,1.0355,2.1901,0.0041,0.0029,7214.5328,5068.7781,1.0008
delta[38],0.9186,0.2512,0.5091,1.3264,0.0024,0.0017,10143.3663,4926.7917,1.0001
delta[39],1.193,0.2899,0.7139,1.658,0.003,0.0021,8872.8476,5062.7577,1.0001
delta[40],1.9662,0.3747,1.3732,2.603,0.0045,0.0032,6891.1524,5682.4408,1.0007
delta[41],2.3798,0.3821,1.7575,3.0107,0.0055,0.0039,4844.4152,5475.4208,1.0
delta[42],2.3906,0.3893,1.7278,3.0003,0.0051,0.0036,5793.3739,5527.8121,1.0012
delta[43],1.0211,0.2651,0.5842,1.4428,0.0027,0.0019,9401.0143,5181.1491,1.0005
ksigma,1.3688,0.0857,1.2353,1.516,0.0012,0.0008,5609.0147,5683.1617,0.9998
"kappa[0,0]",-4.1457,0.5379,-4.9907,-3.2547,0.0081,0.0057,4431.8569,4979.142,1.0003
"kappa[0,1]",-2.8423,0.3307,-3.3743,-2.308,0.0037,0.0026,7956.016,5918.0664,1.0011
"kappa[0,2]",-1.6418,0.2385,-2.0416,-1.2624,0.003,0.0021,6503.1709,6331.3942,1.0005
"kappa[0,3]",0.3016,0.1939,-0.0314,0.6054,0.0028,0.002,4898.7861,5011.031,1.0006
"kappa[1,0]",-2.9697,0.359,-3.5706,-2.401,0.006,0.0043,3514.8976,5174.4561,1.0001
"kappa[1,1]",-0.387,0.2092,-0.7276,-0.0362,0.0039,0.0028,2823.9842,5171.9541,1.0001
"kappa[1,2]",1.1372,0.2295,0.7571,1.5073,0.0039,0.0027,3524.6646,5475.9214,1.0002
"kappa[1,3]",2.9157,0.3585,2.3113,3.4806,0.0046,0.0033,6023.6582,6434.0539,0.9999
"kappa[2,0]",-1.5396,0.2426,-1.94,-1.1417,0.0038,0.0027,4013.3764,5646.1016,1.0003
"kappa[2,1]",0.4224,0.2027,0.0904,0.7608,0.0032,0.0023,3918.5073,5670.2243,1.0002
"kappa[2,2]",1.5319,0.2437,1.1254,1.9221,0.0035,0.0025,4900.8008,5087.0495,1.0
"kappa[2,3]",3.8154,0.4739,3.013,4.5561,0.005,0.0036,9160.8388,6845.6171,1.0012
"kappa[3,0]",-2.1504,0.2701,-2.601,-1.7113,0.0034,0.0025,6265.1451,5597.0611,1.0005
"kappa[3,1]",-1.5936,0.224,-1.9757,-1.2432,0.0026,0.0018,7452.464,6575.9052,1.001
"kappa[3,2]",-1.0142,0.1924,-1.3472,-0.7159,0.0021,0.0015,8099.4095,6393.7986,1.0016
"kappa[3,3]",0.5462,0.1787,0.2579,0.8362,0.0019,0.0014,8469.6916,6142.3217,1.0003
"kappa[4,0]",-3.134,0.3755,-3.7132,-2.496,0.0059,0.0042,4040.9678,4628.67,1.0006
"kappa[4,1]",-1.1987,0.2394,-1.5929,-0.8156,0.0042,0.003,3330.9701,5959.5985,1.0003
"kappa[4,2]",0.6652,0.2207,0.3001,1.0171,0.004,0.0028,3042.8666,5028.9173,1.0003
"kappa[4,3]",3.0182,0.3709,2.3837,3.6048,0.005,0.0035,5593.2687,6375.0574,1.0
"kappa[5,0]",-4.732,0.7216,-5.9131,-3.5785,0.009,0.0065,6641.8739,5449.0985,1.0004
"kappa[5,1]",-2.5074,0.309,-3.0154,-2.0051,0.003,0.0021,10686.6357,6330.5169,1.0008
"kappa[5,2]",-1.8182,0.247,-2.2291,-1.4269,0.0027,0.002,8202.629,6529.6793,1.0002
"kappa[5,3]",-0.4122,0.1808,-0.7038,-0.1107,0.0024,0.0018,5763.9881,5425.5645,1.0003
"kappa[6,0]",-3.1743,0.3864,-3.8067,-2.5384,0.0059,0.0042,4224.7738,5188.2887,1.0003
"kappa[6,1]",-0.4131,0.2003,-0.7367,-0.0794,0.0033,0.0023,3697.3088,5329.9634,1.0007
"kappa[6,2]",0.8388,0.2114,0.5028,1.2015,0.0032,0.0023,4315.7405,5562.5236,1.0003
"kappa[6,3]",2.3817,0.3066,1.8884,2.8946,0.0038,0.0027,6640.5291,7072.725,0.9998
"kappa[7,0]",-4.3318,0.6182,-5.3779,-3.3803,0.0086,0.0062,5156.5089,5406.7339,1.0011
"kappa[7,1]",-2.9082,0.3563,-3.4944,-2.3366,0.004,0.0028,7892.5798,5911.6369,1.0008
